subjectsID,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Group,,,,LowFat,LowFat,LowFat,LowFat,HighFatAdLibitum,HighFatAdLibitum,HighFatAdLibitum,HighFatAdLibitum,Early_TRF,Early_TRF,Early_TRF,Early_TRF,Late_TRF,Late_TRF,Late_TRF,Late_TRF
Date_Time_1,Expriments Times,DarkLight,EatRestrict,,,,,,,,,,,,,,,,
2022-03-21 16:00:01,2022-03-21 08:00:01,light,Restrict,,,,,,,,,,,,,9.999999999177334e-07,0.0632606,0.0604009999999999,0.0077903
2022-03-21 17:00:01,2022-03-21 09:00:01,light,Eat,0.2452390000000002,0.0765419999999998,0.0571079999999999,0.0231829999999999,0.0,0.108052,0.1244613,0.160231,0.0,0.0324609999999999,0.0286059999999999,0.0491479999999999,,,,
2022-03-21 17:00:01,2022-03-21 09:00:01,light,Restrict,,,,,,,,,,,,,0.0445870000000001,0.0710180999999999,0.0131129999999999,0.0451239999999999
2022-03-21 18:00:01,2022-03-21 10:00:01,light,Eat,0.1072329999999999,0.16293,0.1754440000000001,0.069118,0.0414755,0.0866519999999999,0.1870199999999999,0.104414,0.0485439999999999,0.0906663,0.1616490000000001,0.1124121,,,,
2022-03-21 18:00:01,2022-03-21 10:00:01,light,Restrict,,,,,,,,,,,,,0.03176,0.0012497999999999,0.199996,0.0103219000000001
2022-03-21 19:00:01,2022-03-21 11:00:01,light,Eat,0.1482350000000001,0.030464,0.0576619999999996,0.140074,0.0541365999999999,0.07454,0.1469309999999999,0.0716890000000001,0.240137,0.0329389999999998,0.1858229999999998,0.0692369999999999,,,,
2022-03-21 19:00:01,2022-03-21 11:00:01,light,Restrict,,,,,,,,,,,,,0.0139529999999998,0.0208255,0.3396539999999999,0.0133840999999998
2022-03-21 20:00:01,2022-03-21 12:00:01,light,Eat,0.0,0.002739,0.1304510000000003,0.2246190000000001,0.0,0.0026669999999999,0.0445280000000001,0.0,0.213454,0.0,0.216031,0.1369331,,,,
2022-03-21 20:00:01,2022-03-21 12:00:01,light,Restrict,,,,,,,,,,,,,0.0050890000000001,0.0018489999999999,0.3334109999999999,0.1218663000000001
2022-03-21 21:00:01,2022-03-21 13:00:01,light,Eat,0.128822,0.0014429999999998,0.2155739999999997,0.188495,0.0,0.116365,0.0606029999999999,0.0017599999999999,0.1533849999999998,0.071285,0.0721999999999998,0.0040746999999999,,,,
2022-03-21 21:00:01,2022-03-21 13:00:01,light,Restrict,,,,,,,,,,,,,0.0008249999999998,0.0,0.0009290000000001,0.0
2022-03-21 22:00:01,2022-03-21 14:00:01,light,Eat,0.1073049999999997,0.063414,0.1170979999999999,0.1335509999999997,0.2536276999999999,0.0705879999999998,0.1116459999999999,0.1362269999999998,0.1520420000000002,0.0656179999999999,0.0,0.0376208999999999,,,,
2022-03-21 22:00:01,2022-03-21 14:00:01,light,Restrict,,,,,,,,,,,,,0.0,0.0005853999999999,0.0845389999999999,0.0
2022-03-21 23:00:01,2022-03-21 15:00:01,light,Eat,0.3882220000000003,0.0464029999999999,0.0096120000000001,0.280748,0.0411103999999999,0.0150130000000001,0.0135979999999999,0.180493,0.0057639999999996,0.078179,0.0774650000000001,0.0,,,,
2022-03-21 23:00:01,2022-03-21 15:00:01,light,Restrict,,,,,,,,,,,,,0.0716479999999999,0.0005133999999999,0.0347690000000002,0.0060822999999999
2022-03-22 00:00:01,2022-03-21 16:00:01,dark,Eat,0.0621399999999998,0.0778160000000001,0.1655899999999999,0.0404119999999998,0.0,0.276148,0.024264,0.0682500000000001,,,,,0.1296050000000002,0.0454622,0.0920809999999998,0.0895410999999999
2022-03-22 00:00:01,2022-03-21 16:00:01,dark,Restrict,,,,,,,,,0.023676,0.0252069999999999,0.073563,0.0355079999999999,,,,
2022-03-22 01:00:01,2022-03-21 17:00:01,dark,Eat,0.075663,0.010812,0.0321150000000001,0.3191550000000003,0.1105695000000001,0.0383579999999996,0.041371,0.1423189999999998,,,,,0.436415,0.2974633999999999,0.2969699999999999,0.0056342
2022-03-22 01:00:01,2022-03-21 17:00:01,dark,Restrict,,,,,,,,,0.023597,0.0402960000000001,0.028604,0.0281289000000001,,,,
2022-03-22 02:00:01,2022-03-21 18:00:01,dark,Eat,0.2310389999999995,0.0549349999999999,0.2503459999999999,0.010561,0.1261552999999999,0.1065360000000001,0.251441,0.178906,,,,,0.2858679999999998,0.1539570000000001,0.2647729999999999,0.0
2022-03-22 02:00:01,2022-03-21 18:00:01,dark,Restrict,,,,,,,,,0.0145110000000001,0.0,0.1421049999999999,0.0318829999999998,,,,
2022-03-22 03:00:01,2022-03-21 19:00:01,dark,Eat,0.0281820000000001,0.0440709999999999,0.081944,0.0615899999999998,0.1316817999999999,0.1055619999999999,0.0415309999999997,0.0310570000000001,,,,,0.3867090000000002,0.24235,0.2040169999999999,0.0
2022-03-22 03:00:01,2022-03-21 19:00:01,dark,Restrict,,,,,,,,,0.0347489999999997,0.00811,0.019263,0.0130669999999999,,,,
2022-03-22 04:00:01,2022-03-21 20:00:01,dark,Eat,0.1152810000000004,0.109469,0.0011290000000001,0.2283569999999999,0.0790619999999999,0.0432130000000001,0.0,0.0711499999999998,,,,,0.156724,0.1351379999999999,0.2693330000000005,0.0
2022-03-22 04:00:01,2022-03-21 20:00:01,dark,Restrict,,,,,,,,,0.0022580000000003,0.0417559999999999,0.1223079999999998,0.0336260000000001,,,,
2022-03-22 05:00:01,2022-03-21 21:00:01,dark,Eat,0.0590399999999995,0.0152519999999998,0.0378639999999999,0.04312,0.0805979999999999,0.0147289999999999,0.0,0.1065070000000001,,,,,0.1362159999999996,0.1307509999999998,0.1011639999999998,0.150332
2022-03-22 05:00:01,2022-03-21 21:00:01,dark,Restrict,,,,,,,,,0.028585,0.0,0.0017940000000002,0.0169759999999998,,,,
2022-03-22 06:00:01,2022-03-21 22:00:01,dark,Eat,0.0507379999999999,0.0,0.0006859999999999,0.3138000000000001,0.0786570000000002,0.1241309999999997,0.060076,0.0466129999999997,,,,,0.0,0.0,0.0616409999999998,0.0314324999999999
2022-03-22 06:00:01,2022-03-21 22:00:01,dark,Restrict,,,,,,,,,0.0223649999999997,0.0,0.0615299999999998,0.019614,,,,
2022-03-22 07:00:01,2022-03-21 23:00:01,dark,Eat,0.0264740000000003,0.0,0.0,0.020372,0.0,0.0,0.2269900000000002,0.0,,,,,0.0,0.0,0.0789559999999998,0.0
2022-03-22 07:00:01,2022-03-21 23:00:01,dark,Restrict,,,,,,,,,0.0,0.0,0.0,0.0,,,,
2022-03-22 08:00:01,2022-03-22 00:00:01,dark,Eat,0.0499179999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2022-03-22 08:00:01,2022-03-22 00:00:01,dark,Restrict,,,,,,,,,0.0,0.062861,0.0,0.0,0.0229860000000003,0.0116560000000001,0.053401,0.0011049999999999
2022-03-22 09:00:01,2022-03-22 01:00:01,dark,Eat,0.1093890000000001,0.0,0.098176,0.0,0.0,0.1180880000000001,0.1006339999999998,0.0,,,,,,,,
2022-03-22 09:00:01,2022-03-22 01:00:01,dark,Restrict,,,,,,,,,0.0,0.0022029999999999,0.0,0.0269209999999999,0.0050889999999998,0.1175489999999999,0.0016750000000005,0.0104920000000001
2022-03-22 10:00:01,2022-03-22 02:00:01,dark,Eat,0.0478639999999996,0.0,0.0281090000000001,0.0,0.0197309999999999,0.0677020000000001,0.0172249999999998,0.3158820000000002,,,,,,,,
2022-03-22 10:00:01,2022-03-22 02:00:01,dark,Restrict,,,,,,,,,0.0195660000000001,0.0,0.0,0.0811520000000001,0.0,0.0010149999999999,0.0563529999999996,0.0137659999999999
2022-03-22 11:00:01,2022-03-22 03:00:01,dark,Eat,0.1642660000000004,0.0,0.0760169999999997,0.0,0.0028509999999999,0.0,0.0,0.0325109999999999,,,,,,,,
2022-03-22 11:00:01,2022-03-22 03:00:01,dark,Restrict,,,,,,,,,0.0267279999999998,0.0,0.0,0.0123789999999999,0.0,0.0,0.0243380000000001,0.0104359999999998
2022-03-22 12:00:01,2022-03-22 04:00:01,dark,Eat,0.049716,0.03119,0.0,0.0025789999999998,0.0,0.0,0.0,0.0605709999999999,,,,,,,,
2022-03-22 12:00:01,2022-03-22 04:00:01,dark,Restrict,,,,,,,,,0.0,0.003473,0.0,0.0,0.0,0.0,0.0593810000000001,0.0
2022-03-22 13:00:01,2022-03-22 05:00:01,dark,Eat,0.0640029999999995,0.0964039999999999,0.0,0.0871430000000001,0.0,0.0,0.0,0.1528970000000002,,,,,,,,
2022-03-22 13:00:01,2022-03-22 05:00:01,dark,Restrict,,,,,,,,,0.0,0.0266169999999998,0.0,0.043325,0.0,2.999999999997449e-05,0.0265219999999999,0.001425
2022-03-22 14:00:01,2022-03-22 06:00:01,dark,Eat,0.0767579999999998,0.0898340000000001,0.0713449999999999,0.0,0.0207509999999999,0.0059949999999999,0.0,0.0,,,,,,,,
2022-03-22 14:00:01,2022-03-22 06:00:01,dark,Restrict,,,,,,,,,0.0,0.0,0.0,0.0267109999999999,0.0,0.0112610000000001,5.800000000011352e-05,0.0001010000000001
2022-03-22 15:00:01,2022-03-22 07:00:01,dark,Eat,0.0710670000000002,0.0131969999999999,0.133836,0.0564139999999997,9.300000000012076e-05,0.1383539999999996,0.0,0.0,,,,,,,,
2022-03-22 15:00:01,2022-03-22 07:00:01,dark,Restrict,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1965049999999992,0.0
2022-03-22 16:00:01,2022-03-22 08:00:01,light,Eat,0.1960670000000002,0.0290469999999998,0.0823239999999998,0.0753349999999999,0.0,0.0,0.0,0.0,0.0,0.0218,0.0,0.0,,,,
2022-03-22 16:00:01,2022-03-22 08:00:01,light,Restrict,,,,,,,,,,,,,0.0087999999999999,0.0,0.0233170000000004,0.0580609999999999
2022-03-22 17:00:01,2022-03-22 09:00:01,light,Eat,0.2821999999999995,0.0901,0.0142489999999999,0.0,0.0,0.0694210000000001,0.0805300000000004,0.0,0.0427789999999999,0.153998,0.1389139999999997,0.1205359999999999,,,,
2022-03-22 17:00:01,2022-03-22 09:00:01,light,Restrict,,,,,,,,,,,,,0.0081950000000001,0.0040489999999999,0.0830779999999995,0.0381599999999999
2022-03-22 18:00:01,2022-03-22 10:00:01,light,Eat,0.1216480000000004,0.0190529999999999,0.0673830000000004,5.9000000000253294e-05,0.0028719999999999,0.1381740000000002,0.1018209999999997,0.1468019999999996,0.0771139999999999,0.2056179999999998,0.2279300000000002,0.1125660000000001,,,,
2022-03-22 18:00:01,2022-03-22 10:00:01,light,Restrict,,,,,,,,,,,,,0.0071819999999998,0.0466159999999999,0.4121630000000005,0.0
2022-03-22 19:00:01,2022-03-22 11:00:01,light,Eat,0.0667019999999993,0.0103660000000003,0.003184,0.1865740000000002,0.0800069999999999,0.1300489999999996,0.0561869999999999,0.1130189999999999,0.0974620000000001,0.03892,0.1016659999999998,0.0285539999999999,,,,
2022-03-22 19:00:01,2022-03-22 11:00:01,light,Restrict,,,,,,,,,,,,,0.0036429999999998,0.0001169999999999,0.0962209999999998,0.0613559999999999
2022-03-22 20:00:01,2022-03-22 12:00:01,light,Eat,0.2325820000000007,0.0,0.2076310000000001,0.2402169999999994,0.159219,0.131907,0.0,0.089785,0.1230579999999998,0.0,0.162204,0.062497,,,,
2022-03-22 20:00:01,2022-03-22 12:00:01,light,Restrict,,,,,,,,,,,,,0.0247040000000002,0.0,0.0462759999999997,0.003311
2022-03-22 21:00:01,2022-03-22 13:00:01,light,Eat,0.1199389999999995,0.0,0.1407939999999996,0.0001350000000002,0.049646,0.0842650000000002,0.0,0.1158810000000003,0.0624299999999999,0.0518580000000001,0.0955940000000001,0.0583559999999998,,,,
2022-03-22 21:00:01,2022-03-22 13:00:01,light,Restrict,,,,,,,,,,,,,0.0436359999999997,0.0293620000000001,0.0087030000000005,0.0
2022-03-22 22:00:01,2022-03-22 14:00:01,light,Eat,0.160139,0.0012589999999996,0.0561800000000003,0.0023910000000002,0.1938919999999999,0.0034649999999998,0.0,0.1141179999999999,0.1579550000000003,0.0589689999999998,0.068448,0.02533,,,,
2022-03-22 22:00:01,2022-03-22 14:00:01,light,Restrict,,,,,,,,,,,,,0.0,0.01156,0.0378109999999995,0.022286
2022-03-22 23:00:01,2022-03-22 15:00:01,light,Eat,0.1088899999999997,0.0522940000000002,0.0,0.0901399999999998,0.0850629999999998,0.0839449999999999,0.1240719999999999,0.1563270000000001,0.0163569999999997,0.0,0.0835539999999999,0.003141,,,,
2022-03-22 23:00:01,2022-03-22 15:00:01,light,Restrict,,,,,,,,,,,,,0.0132449999999999,0.0,0.0352620000000003,0.0585279999999999
2022-03-23 00:00:01,2022-03-22 16:00:01,dark,Eat,0.2197370000000003,0.0873129999999999,0.1204169999999997,0.2841550000000001,0.2225209999999999,0.0623900000000001,0.0709180000000002,0.1573069999999998,,,,,0.0773700000000001,0.0428959999999998,0.0380019999999996,0.0363660000000001
2022-03-23 00:00:01,2022-03-22 16:00:01,dark,Restrict,,,,,,,,,0.0975950000000001,0.048454,0.0450319999999999,0.0271159999999999,,,,
2022-03-23 01:00:01,2022-03-22 17:00:01,dark,Eat,0.2090399999999999,0.0,0.0682619999999998,0.1601840000000001,0.1502920000000003,0.098716,0.0024729999999997,0.0541339999999999,,,,,0.2730399999999999,0.158465,0.2480700000000002,0.1565669999999999
2022-03-23 01:00:01,2022-03-22 17:00:01,dark,Restrict,,,,,,,,,0.0566460000000001,0.079412,0.035339,0.0912939999999999,,,,
2022-03-23 02:00:01,2022-03-22 18:00:01,dark,Eat,0.1287869999999999,0.0,0.1373839999999999,0.1077219999999998,0.0021219999999999,0.0,0.0956900000000002,0.0403229999999998,,,,,0.1415389999999998,0.1400519999999998,0.0537140000000002,0.035107
2022-03-23 02:00:01,2022-03-22 18:00:01,dark,Restrict,,,,,,,,,0.0,0.0,0.0115199999999999,0.0,,,,
2022-03-23 03:00:01,2022-03-22 19:00:01,dark,Eat,0.1407790000000002,0.0519750000000001,0.0628270000000004,0.1116479999999997,0.1492849999999999,0.0,0.0079159999999998,0.1636870000000003,,,,,0.230652,0.032308,0.2423929999999998,0.0372460000000001
2022-03-23 03:00:01,2022-03-22 19:00:01,dark,Restrict,,,,,,,,,0.1197219999999998,0.0,0.0083239999999999,0.042788,,,,
2022-03-23 04:00:01,2022-03-22 20:00:01,dark,Eat,0.0867620000000002,0.1147149999999999,0.0019049999999998,0.195437,0.1104259999999999,0.1206450000000001,0.039533,0.1536200000000001,,,,,0.1080269999999998,0.0,0.0290549999999996,0.0
2022-03-23 04:00:01,2022-03-22 20:00:01,dark,Restrict,,,,,,,,,0.029023,0.0,0.0615650000000003,0.044491,,,,
2022-03-23 05:00:01,2022-03-22 21:00:01,dark,Eat,0.2350649999999996,0.0,0.1079769999999999,0.093185,0.0555219999999998,0.1132819999999998,0.0021539999999999,0.0456959999999995,,,,,0.0413780000000003,0.0426870000000003,0.0439559999999996,0.0022409999999999
2022-03-23 05:00:01,2022-03-22 21:00:01,dark,Restrict,,,,,,,,,0.0233699999999998,0.0290599999999998,0.0357819999999997,0.0062159999999999,,,,
2022-03-23 06:00:01,2022-03-22 22:00:01,dark,Eat,0.0222139999999999,0.0,0.0222540000000002,0.2266490000000001,0.0,0.0664289999999998,0.0,0.1575540000000002,,,,,0.0,0.0639139999999995,0.0502520000000004,0.0492179999999999
2022-03-23 06:00:01,2022-03-22 22:00:01,dark,Restrict,,,,,,,,,0.062929,0.0020389999999999,0.0135139999999998,0.0645109999999999,,,,
2022-03-23 07:00:01,2022-03-22 23:00:01,dark,Eat,0.0812689999999998,0.1174559999999997,0.0977329999999998,0.0001999999999995,0.0,0.0060290000000002,0.1055130000000001,0.0236859999999996,,,,,0.0,0.0023900000000001,0.0279749999999996,1.399999999995849e-05
2022-03-23 07:00:01,2022-03-22 23:00:01,dark,Restrict,,,,,,,,,0.083031,0.0,0.0,0.0031879999999999,,,,
2022-03-23 08:00:01,2022-03-23 00:00:01,dark,Eat,0.0883380000000002,0.0124889999999999,0.1556689999999996,0.0025180000000002,0.0053830000000001,0.0827460000000002,0.0429999999999997,0.0,,,,,,,,
