subjectsID,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Group,,,LowFat,LowFat,LowFat,LowFat,HighFatAdLibitum,HighFatAdLibitum,HighFatAdLibitum,HighFatAdLibitum,Early_TRF,Early_TRF,Early_TRF,Early_TRF,Late_TRF,Late_TRF,Late_TRF,Late_TRF
Date_Time_1,Expriments Times,DarkLight,,,,,,,,,,,,,,,,
2022-03-20 17:38:25,2022-03-20 09:38:25,dark,0.8143932,0.6686769,0.5012057,0.5735467,0.5849176,0.7585242,0.3951298,0.6002682,0.6393939,0.6246599,0.5569963,0.5468339,0.6819559,0.664109,0.5844358,0.4538249
2022-03-20 17:43:25,2022-03-20 09:43:25,dark,0.7003943,0.6805086,0.4690213,0.5741712,0.5501532,0.9196346,0.2892606,0.7050614,0.5219498,0.6125362,0.6055448,0.5778692,0.6524492,0.5488438,0.5311173,0.4461372
2022-03-20 17:48:25,2022-03-20 09:48:25,dark,0.6126871,0.69034,0.4871685,0.6321156,0.5661691,0.851774,0.2774084,0.6213076,0.4945267,0.676824,0.7295209,0.6699794,0.6989909,0.3976139,0.4573741,0.530575
2022-03-20 17:53:25,2022-03-20 09:53:25,dark,0.5457755,0.6778411,0.5624682,0.53598,0.5941511,0.8094279,0.301739,0.6465844,0.5518416,0.6428065,0.6267079,0.5550557,0.6421333,0.4091675,0.4085875,0.6976923
2022-03-20 17:58:25,2022-03-20 09:58:25,dark,0.5636948,0.637549,0.5077056,0.5064452,0.7226542,0.6965166,0.5097485,0.7498189,0.6301435,0.562057,0.5655385,0.5824381,0.5872915,0.5198744,0.423669,0.6494577
2022-03-20 18:03:25,2022-03-20 10:03:25,dark,0.5392316,0.5447911,0.5019222,0.6129223,0.6726279,0.8604923,0.5569397,0.8231503,0.6165351,0.4906984,0.5956713,0.5617317,0.5942386,0.5700077,0.4579216,0.6600872
2022-03-20 18:08:25,2022-03-20 10:08:25,dark,0.5359547,0.564124,0.554192,0.5065765,0.5825045,0.7361062,0.4243344,0.7245322,0.6421183,0.5220643,0.574797,0.6543306,0.6375635,0.5453795,0.4657571,0.6402583
2022-03-20 18:13:25,2022-03-20 10:13:25,dark,0.5257281,0.4975815,0.4742451,0.5479065,0.6961926,0.6769031,0.3204849,0.7081619,0.6725431,0.5814577,0.6540276,0.5013984,0.5701892,0.5110702,0.4719298,0.5499129
2022-03-20 18:18:25,2022-03-20 10:18:25,dark,0.5878036,0.5238822,0.4514475,0.5825059,0.5860372,0.5701835,0.308872,0.6349048,0.6953957,0.5773927,0.6518167,0.4271696,0.5346808,0.5217401,0.4223026,0.5527285
2022-03-20 18:23:25,2022-03-20 10:23:25,dark,0.5436848,0.5459852,0.543819,0.6742584,0.595641,0.5599033,0.4336725,0.6159955,0.7074521,0.6352124,0.6632304,0.5922514,0.5190257,0.5637416,0.4203951,0.4679632
2022-03-20 18:28:25,2022-03-20 10:28:25,dark,0.4326549,0.4259624,0.3694693,0.5336129,0.5224311,0.4884524,0.2268123,0.4065749,0.4203368,0.3494689,0.3351873,0.3705792,0.1600631,0.283565,0.1538507,0.2699323
2022-03-20 18:33:25,2022-03-20 10:33:25,dark,0.5192243,0.5170211,0.4850523,0.477571,0.656199,0.6549863,0.3827718,0.4798258,0.489321,0.5344732,0.6208934,0.5189701,0.3234351,0.4097104,0.3841511,0.4745805
2022-03-20 18:38:25,2022-03-20 10:38:25,dark,0.4848416,0.5458043,0.5120099,0.4906742,0.5337514,0.7269677,0.5011396,0.5227105,0.5354388,0.5422913,0.6052114,0.6058342,0.3893986,0.4668504,0.4502707,0.4530526
2022-03-20 18:43:25,2022-03-20 10:43:25,dark,0.6217251,0.6339769,0.5486194,0.5560763,0.7039107,0.8693634,0.4133544,0.5581301,0.5924603,0.574877,0.5916601,0.6383799,0.4345849,0.4884312,0.46141,0.4844621
2022-03-20 18:48:25,2022-03-20 10:48:25,dark,0.7897403,0.5323282,0.5798858,0.6261109,0.5318293,0.6808569,0.3694189,0.5471365,0.6032717,0.5510352,0.6662174,0.6657708,0.6633289,0.4569669,0.451515,0.5073812
2022-03-20 18:53:25,2022-03-20 10:53:25,dark,0.7659136,0.5286589,0.6233098,0.5643055,0.6699113,0.5704591,0.4014001,0.5955619,0.6418885,0.5731231,0.6301181,0.7528059,0.5214247,0.5974725,0.4405026,0.5273753
2022-03-20 18:58:25,2022-03-20 10:58:25,dark,0.673888,0.4902971,0.5815018,0.5510769,0.6123437,0.5737862,0.4279118,0.626891,0.5591266,0.5947828,0.5381899,0.6885322,0.4457255,0.7198796,0.4384672,0.4886247
2022-03-20 19:03:25,2022-03-20 11:03:25,dark,0.5976539,0.4347254,0.4632457,0.5604362,0.5422444,0.6055517,0.3881008,0.6241995,0.7043785,0.5394412,0.6725163,0.7120626,0.463602,0.6991356,0.4611861,0.408886
2022-03-20 19:08:25,2022-03-20 11:08:25,dark,0.5052004,0.6003181,0.4317085,0.5487337,0.5943184,0.6014721,0.3636238,0.58086,0.6358588,0.5926868,0.5983186,0.6443369,0.4206694,0.7752731,0.438029,0.415907
2022-03-20 19:13:25,2022-03-20 11:13:25,dark,0.5522588,0.6141849,0.4842415,0.6565105,0.5616112,0.5865762,0.3615755,0.6637579,0.5141645,0.68127,0.5287212,0.5818599,0.5251744,0.5861659,0.4212821,0.4210574
2022-03-20 19:18:25,2022-03-20 11:18:25,dark,0.535232,0.7253298,0.4865005,0.7271395,0.5605112,0.6664727,0.3346116,0.4846511,0.5699497,0.6904777,0.6405341,0.6446929,0.4463977,0.5455382,0.4531109,0.4089839
2022-03-20 19:23:25,2022-03-20 11:23:25,dark,0.4936447,0.6273745,0.4191304,0.7104052,0.649822,0.6667376,0.5082546,0.6217801,0.5939189,0.6188996,0.5741365,0.6274621,0.3970773,0.4671042,0.4489734,0.4547243
2022-03-20 19:28:25,2022-03-20 11:28:25,dark,0.5198447,0.6570391,0.3930661,0.7161164,0.6293535,0.5070264,0.5000863,0.5645175,0.5517229,0.6036586,0.6155777,0.5582507,0.4265598,0.5012429,0.5485582,0.4267316
2022-03-20 19:33:25,2022-03-20 11:33:25,dark,0.4924254,0.6487948,0.4394827,0.6485028,0.6595659,0.5928894,0.316752,0.4807029,0.5722381,0.5555464,0.5437095,0.5188802,0.4684715,0.4208055,0.6147317,0.404474
2022-03-20 19:38:25,2022-03-20 11:38:25,dark,0.4945626,0.526246,0.4961873,0.6664762,0.6078548,0.6258112,0.4669342,0.6507403,0.7024087,0.5233284,0.5785254,0.5412426,0.4623266,0.4632725,0.6748085,0.4317312
2022-03-20 19:43:25,2022-03-20 11:43:25,dark,0.5099159,0.4696088,0.5886912,0.6254875,0.6648638,0.6786755,0.4795624,0.7560855,0.4669135,0.6233065,0.6044464,0.6171177,0.396069,0.4633152,0.6490844,0.4255219
2022-03-20 19:48:25,2022-03-20 11:48:25,dark,0.5381163,0.4501575,0.6859656,0.5585486,0.6369308,0.5971013,0.4200948,0.655904,0.5605074,0.5887708,0.5399851,0.6212442,0.4097187,0.4551618,0.5521969,0.3931076
2022-03-20 19:53:25,2022-03-20 11:53:25,dark,0.6289762,0.562602,0.5868445,0.5717012,0.6269744,0.6173018,0.3922466,0.6756119,0.5566786,0.5679669,0.5732425,0.5821217,0.4277472,0.4644314,0.4995949,0.4086908
2022-03-20 19:58:25,2022-03-20 11:58:25,dark,0.5406484,0.5530882,0.5739498,0.4574004,0.485435,0.5799888,0.4489122,0.6730607,0.5643405,0.5376371,0.6914963,0.5276845,0.4991482,0.4383463,0.5100148,0.4611354
