Date_Time_1,subjectID,Group,actual_allmeters,actual_foodupa,actual_pedmeters,actual_waterupa,bodymass,bodytemp,envirolightlux,envirooccupancy,envirorh,envirosound,envirotemp,kcal_hr,rq,si13c,vco2,vh2o,vo2,xbreak,ybreak,zbreak
03/20/2022 17:00:01,11,Early_TRF,7.275310000000005,0.5017468999999999,5.579259999999998,0.207457392,36.51361,-1.0,,,,,,0.5849218,0.8759208,-1.0,1.741349,0.3323725,1.984969,308.0,395.0,0.0
03/20/2022 17:00:01,12,Early_TRF,5.63767,0.4645444,3.2259709999999995,0.03753036999999999,15.86967,-1.0,,,,,,0.5623174,0.8640414,-1.0,1.637408,0.3043498,1.918544,263.0,305.0,0.0
03/20/2022 17:00:01,13,Late_TRF,1.1456800000000023,0.0003375299999999956,0.46842000000000183,0.0,31.15523,-1.0,,,,,,0.4917889,0.7782521,-1.0,1.331942,0.2985534,1.706002,302.0,282.0,0.0
03/20/2022 17:00:01,14,Late_TRF,7.769359999999999,0.01322942,5.959490000000002,0.001239861,34.12723,-1.0,,,,,,0.6017602,0.7551529,-1.0,1.585069,0.3428323,2.100038,888.0,974.0,0.0
03/20/2022 17:00:01,15,Late_TRF,4.781220000000001,0.006830789999999989,2.8261570000000003,0.0536836,37.06836,-1.0,,,,,,0.6066196,0.7897945,-1.0,1.659669,0.3064119,2.099653,1154.0,1285.0,0.0
03/20/2022 17:00:01,16,Late_TRF,1.7503799999999998,0.009127199999999988,0.57592,0.0,33.96237,-1.0,,,,,,0.4438988,0.793638,-1.0,1.219524,0.3224684,1.535021,74.0,57.0,0.0
03/20/2022 17:00:01,2,LowFat,3.9024699999999974,0.37470800000000004,2.0967400000000005,0.072395508,31.4175,-1.0,0.0,0.0,0.0,0.0,0.0,0.5908334,0.9502791,-1.0,1.875313,0.3559402,1.972374,640.0,576.0,0.0
03/20/2022 17:00:01,3,LowFat,8.369230000000002,0.286114,4.992918000000001,0.11632140000000002,32.7701,-1.0,,,,,,0.5336775,0.9273154,-1.0,1.661723,0.3073693,1.790601,786.0,771.0,0.0
03/20/2022 17:00:01,4,LowFat,3.0886999999999993,0.15149900000000005,1.2732700000000001,0.0,32.1992,-1.0,,,,,,0.5754994,0.9564881,-1.0,1.834942,0.288871,1.918856,499.0,570.0,0.0
03/20/2022 17:00:01,5,HighFatAdLibitum,4.838560000000001,0.32046850000000004,3.200520000000001,0.006721085,39.08807,-1.0,,,,,,0.6173502,0.8390262,-1.0,1.77598,0.3957117,2.112392,621.0,648.0,0.0
03/20/2022 17:00:01,6,HighFatAdLibitum,4.317509999999999,0.5102990000000001,3.0594300000000008,0.0,42.65762,-1.0,,,,,,0.7042982,0.8371784,-1.0,2.025804,0.3639249,2.409988,184.0,347.0,0.0
03/20/2022 17:00:01,7,HighFatAdLibitum,6.41245,0.2320251000000001,3.979230000000001,0.0791849,39.67532,-1.0,,,,,,0.4054063,0.8073449,-1.0,1.130771,0.2504954,1.397143,728.0,707.0,0.0
03/20/2022 17:00:01,8,HighFatAdLibitum,4.98574,0.2369344,2.332006,0.07054461000000001,25.09165,-1.0,,,,,,0.6427407,0.8126767,-1.0,1.799984,0.3419057,2.213033,329.0,388.0,0.0
03/20/2022 17:00:01,9,Early_TRF,3.626170000000002,0.4084793000000001,2.044179999999999,0.1471014,33.14748,-1.0,,,,,,0.5606984,0.8494744,-1.0,1.631009,0.328611,1.913493,398.0,374.0,0.0
03/20/2022 18:00:01,1,LowFat,12.166240000000002,0.4994289999999999,9.7853,0.18892979999999993,32.5909,-1.0,,,,,,0.6017488,0.9725621,-1.0,1.917072,0.393361,2.006817,312.0,395.0,0.0
03/20/2022 18:00:01,10,Early_TRF,12.69828,0.6995750000000001,10.0002,0.17201444999999999,35.73399,-1.0,,,,,,0.5901244,1.087692,-1.0,1.836503,0.3260783,1.980268,816.0,922.0,0.0
03/20/2022 18:00:01,11,Early_TRF,5.170319999999997,0.5823913,2.6643200000000036,0.27086770000000004,36.51361,-1.0,,,,,,0.6045833,0.9956328,-1.0,1.881794,0.3335957,2.028704,760.0,929.0,0.0
03/20/2022 18:00:01,12,Early_TRF,3.268080000000001,0.4688707,1.1232900000000008,0.028163510000000003,15.86967,-1.0,,,,,,0.5573308,0.9565473,-1.0,1.699839,0.306245,1.879935,351.0,385.0,0.0
03/20/2022 18:00:01,13,Late_TRF,15.339079999999996,0.03891087,10.71873,0.05008922,31.17834,-1.0,,,,,,0.595802,0.9489469,-1.0,1.598507,0.3546219,2.071069,1719.0,1674.0,0.0
03/20/2022 18:00:01,14,Late_TRF,8.374779999999998,0.009658729999999999,5.18563,0.048077824,33.80754,-1.0,,,,,,0.5046372,0.8640545,-1.0,1.355251,0.3201923,1.753797,102.0,152.0,0.0
03/20/2022 18:00:01,15,Late_TRF,9.84589,0.013097370000000011,6.0840900000000016,0.0713772,37.06836,-1.0,,,,,,0.4476614,0.538032,-1.0,1.232105,0.3267021,1.547403,208.0,293.0,0.0
03/20/2022 18:00:01,16,Late_TRF,5.073509999999999,0.0532377,3.0663100000000014,0.029808480000000002,33.96237,-1.0,,,,,,0.5353923,1.139288,-1.0,1.498922,0.3220087,1.843542,1244.0,1166.0,0.0
03/20/2022 18:00:01,2,LowFat,10.773760000000003,0.4646429999999999,6.905899999999999,0.08532759,31.4175,-1.0,0.0,0.0,0.0,0.0,0.0,0.5858702,0.9879585,-1.0,1.895649,0.400002,1.945678,1108.0,1146.0,0.0
03/20/2022 18:00:01,3,LowFat,4.530629999999999,0.40030790000000005,2.203099999999999,0.10872110000000001,32.7701,-1.0,,,,,,0.5066094,0.9911603,-1.0,1.637612,0.310747,1.682896,494.0,413.0,0.0
03/20/2022 18:00:01,4,LowFat,4.442910000000001,0.2600260000000001,2.0612700000000004,0.0,32.1992,-1.0,,,,,,0.5685907,0.9726406,-1.0,1.832432,0.3136532,1.890343,308.0,461.0,0.0
03/20/2022 18:00:01,5,HighFatAdLibitum,4.64123,0.29194699999999996,2.4225049999999992,0.081339385,39.08807,-1.0,,,,,,0.609965,0.8653564,-1.0,1.789944,0.3644792,2.07724,357.0,307.0,0.0
03/20/2022 18:00:01,6,HighFatAdLibitum,9.676590000000001,0.4665739999999998,7.31701,0.1710765,42.70994,-1.0,,,,,,0.7263948,0.8778955,-1.0,2.143104,0.3881085,2.470517,602.0,1049.0,0.0
03/20/2022 18:00:01,7,HighFatAdLibitum,8.95823,0.43149820000000005,6.37191,0.11662530000000002,39.97222,-1.0,,,,,,0.3845882,0.9008583,-1.0,1.134837,0.2583402,1.307961,309.0,308.0,0.0
03/20/2022 18:00:01,8,HighFatAdLibitum,6.13091,0.45371079999999997,3.666151000000001,0.0677605,25.09903,-1.0,,,,,,0.6568685,0.8594493,-1.0,1.891253,0.3547762,2.247166,817.0,1034.0,0.0
03/20/2022 18:00:01,9,Early_TRF,5.818439999999999,0.38234449999999987,3.205919999999999,0.19915850000000002,33.14748,-1.0,,,,,,0.5986414,1.09612,-1.0,1.859804,0.3246275,2.009747,787.0,712.0,0.0
03/20/2022 19:00:01,1,LowFat,5.236620000000002,0.3638720000000002,4.260010000000001,0.133197,32.34921,-1.0,,,,,,0.5868914,0.9629327,-1.0,1.873921,0.375888,1.956094,352.0,469.0,0.0
03/20/2022 19:00:01,10,Early_TRF,3.756070000000001,0.2662279999999999,2.9210199999999986,0.047321999999999975,35.41337,-1.0,,,,,,0.5863343,0.9807233,-1.0,1.792973,0.3168122,1.976455,360.0,511.0,0.0
03/20/2022 19:00:01,11,Early_TRF,8.749760000000002,0.536251,5.778669999999998,0.21805940000000001,36.51361,-1.0,,,,,,0.6019898,0.9620782,-1.0,1.852488,0.3514384,2.025961,415.0,361.0,0.0
03/20/2022 19:00:01,12,Early_TRF,5.894190000000002,0.49163099999999993,2.8351900000000008,0.09602203,15.86967,-1.0,,,,,,0.6328645,0.9317297,-1.0,1.880283,0.3281784,2.148731,930.0,971.0,0.0
