Date_Time_1,envirolightlux_2,envirotemp_2,envirorh_2,envirooccupancy_2,envirosound_2,vo2_1,vo2_2,vo2_3,vo2_4,vo2_5,vo2_6,vo2_7,vo2_8,vo2_9,vo2_10,vo2_11,vo2_12,vo2_13,vo2_14,vo2_15,vco2_1,vco2_2,vco2_3,vco2_4,vco2_5,vco2_6,vco2_7,vco2_8,vco2_9,vco2_10,vco2_11,vco2_12,vco2_13,vco2_14,vco2_15,vh2o_1,vh2o_2,vh2o_3,vh2o_4,vh2o_5,vh2o_6,vh2o_7,vh2o_8,vh2o_9,vh2o_10,vh2o_11,vh2o_12,vh2o_13,vh2o_14,vh2o_15,kcal_hr_1,kcal_hr_2,kcal_hr_3,kcal_hr_4,kcal_hr_5,kcal_hr_6,kcal_hr_7,kcal_hr_8,kcal_hr_9,kcal_hr_10,kcal_hr_11,kcal_hr_12,kcal_hr_13,kcal_hr_14,kcal_hr_15,rq_1,rq_2,rq_3,rq_4,rq_5,rq_6,rq_7,rq_8,rq_9,rq_10,rq_11,rq_12,rq_13,rq_14,rq_15,foodupa_1,foodupa_2,foodupa_3,foodupa_4,foodupa_5,foodupa_6,foodupa_7,foodupa_8,foodupa_9,foodupa_10,foodupa_11,foodupa_12,foodupa_13,foodupa_14,foodupa_15,waterupa_1,waterupa_2,waterupa_3,waterupa_4,waterupa_5,waterupa_6,waterupa_7,waterupa_8,waterupa_9,waterupa_10,waterupa_11,waterupa_12,waterupa_13,waterupa_14,waterupa_15,xbreak_1,xbreak_2,xbreak_3,xbreak_4,xbreak_5,xbreak_6,xbreak_7,xbreak_8,xbreak_9,xbreak_10,xbreak_11,xbreak_12,xbreak_13,xbreak_14,xbreak_15,ybreak_1,ybreak_2,ybreak_3,ybreak_4,ybreak_5,ybreak_6,ybreak_7,ybreak_8,ybreak_9,ybreak_10,ybreak_11,ybreak_12,ybreak_13,ybreak_14,ybreak_15,pedmeters_1,pedmeters_2,pedmeters_3,pedmeters_4,pedmeters_5,pedmeters_6,pedmeters_7,pedmeters_8,pedmeters_9,pedmeters_10,pedmeters_11,pedmeters_12,pedmeters_13,pedmeters_14,pedmeters_15,allmeters_1,allmeters_2,allmeters_3,allmeters_4,allmeters_5,allmeters_6,allmeters_7,allmeters_8,allmeters_9,allmeters_10,allmeters_11,allmeters_12,allmeters_13,allmeters_14,allmeters_15
03/07/2022 16:50:00,0,0,0,0,0,1.447008,1.332888,1.235948,1.17849,1.400221,1.371821,1.211732,1.393065,1.325963,1.188097,1.283482,1.467946,1.225927,1.471604,1.494382,1.142233,1.03375,1.104269,0.8657756,1.216094,1.146032,1.009559,1.203945,1.026341,0.9458663,1.14063,1.253229,0.9447665,1.211572,1.244795,0.08441049,0.03984964,0.1098261,0.07064483,0.08545938,0.0450931,0.09725083,0.133445,0.0696075,0.08071418,0.08377475,0.08327401,0.06706055,0.09106243,0.08314524,0.4179581,0.3837743,0.3655317,0.3361186,0.4117962,0.4004315,0.3535205,0.4092978,0.3816451,0.3437052,0.3791843,0.4302748,0.3525775,0.4283754,0.4359662,0.7862827,0.770882,0.8933547,0.7337301,0.86609,0.8329445,0.8333063,0.8617013,0.7706103,0.7945254,0.8919525,0.8477082,0.7710842,0.8221622,0.8311321,3.882835,2.765208,4.736956,3.404103,4.197457,1.908151,5.096362,3.236679,3.870432,3.445363,3.161038,3.930892,3.248957,3.424792,3.732107,2.303071,1.540732,3.389841,1.58013,2.203143,1.643273,3.163924,1.455594,2.503233,1.386605,1.47297,2.437727,1.543609,2.58164,1.513208,710,586,69,113,209,377,9,566,162,181,284,1110,56,418,822,645,534,61,116,204,598,72,665,221,127,368,1292,60,452,868,201.721,223.3297,226.0318,211.6552,125.2391,198.7612,147.7207,193.0938,304.1158,232.4023,207.6972,299.8863,365.6156,245.1388,381.6708,268.3743,281.1285,295.4008,271.8799,178.2037,268.5451,203.1696,248.2583,370.5303,295.6761,276.3708,383.6977,445.3523,317.351,466.0446
03/07/2022 17:50:00,0,0,0,0,0,1.240039,1.106898,1.312021,1.539447,1.242911,1.385419,1.182721,1.38091,1.434458,1.44062,1.287788,1.585347,1.546823,1.318031,1.326029,0.9325376,0.8736703,1.200029,1.326098,1.13227,1.166789,0.9427062,1.184132,1.12954,1.220745,1.214706,1.464749,1.280629,1.157689,1.061809,0.06174273,0.03346574,0.09485788,0.08389734,0.07889219,0.06652108,0.07896738,0.1090661,0.06049645,0.0701608,0.0809453,0.1179322,0.05935981,0.07001397,0.05855753,0.3551027,0.319714,0.3898745,0.4520175,0.3690362,0.4050243,0.3422242,0.4051091,0.4141482,0.4216576,0.3851183,0.4720718,0.4507444,0.3884858,0.3840145,0.7524599,0.7894432,0.9140678,0.8616879,0.9115279,0.8394068,0.7969227,0.8542771,0.7836382,0.8477015,0.9409189,0.9244492,0.8256444,0.8790344,0.798691,3.93466,2.842098,4.736956,3.632327,4.402068,2.008472,5.096362,3.304334,3.870432,3.58205,3.387567,4.149572,3.327167,3.424792,3.778548,2.355323,1.540732,3.445383,1.679819,2.211208,1.757288,3.163924,1.455594,2.503233,1.446385,1.47297,2.705099,1.575149,2.620126,1.519342,59,30,167,952,50,379,25,328,234,348,279,1135,635,99,216,55,28,152,827,38,380,8,578,202,352,160,1205,830,116,164,202.6288,227.1013,226.2134,216.2381,126.0989,205.1108,147.7207,195.0544,304.6476,234.8858,208.4652,315.992,368.3934,246.325,383.8679,270.8389,286.5938,296.473,278.7055,179.9972,277.71,203.3581,251.7873,372.8686,299.8705,278.8053,405.3563,449.473,319.6737,469.5946
03/07/2022 18:50:00,0,0,0,0,0,1.422453,1.266799,1.409664,1.358957,1.43514,1.354405,1.407043,1.419618,1.449057,1.307729,1.296843,1.415233,1.389169,1.459661,1.406604,1.065124,1.028112,1.279686,1.173278,1.271936,1.153286,1.174439,1.254616,1.163247,1.189294,1.220484,1.260957,1.194504,1.267891,1.224001,0.0721131,0.05378998,0.1097268,0.1007577,0.1009906,0.08220477,0.1073545,0.1284885,0.07149231,0.08026274,0.09319228,0.1212091,0.078996,0.09060216,0.07962985,0.4070348,0.3677728,0.418249,0.3991976,0.4237588,0.3967947,0.4106452,0.4189393,0.419837,0.3881472,0.3876428,0.418323,0.4077502,0.4292888,0.4138303,0.7445908,0.8107788,0.9068874,0.8604437,0.885875,0.8497089,0.828544,0.8815503,0.8023558,0.9101596,0.9416521,0.8912195,0.860284,0.8677067,0.870569,3.963974,2.932602,4.738251,3.696912,4.43517,2.099469,5.301166,3.486907,3.870432,3.764767,3.387567,4.169273,3.436536,3.424792,3.910461,2.365288,1.540732,3.476418,1.732139,2.227921,1.757573,3.163924,1.455594,2.503233,1.455971,1.47297,2.713844,1.62851,2.624528,1.594996,418,190,380,70,287,230,328,298,296,237,259,154,157,237,180,425,118,353,120,314,473,205,455,237,159,192,234,237,150,142,202.886,227.2481,226.3638,218.8696,126.9251,206.5974,148.7193,197.6781,305.504,236.212,209.1766,317.7662,373.165,246.4369,384.6748,272.0328,287.4445,297.3533,282.764,181.7869,280.3035,205.1752,256.7467,374.8712,302.3301,280.466,408.8778,456.0108,320.6149,472.0756
03/07/2022 19:50:00,0,0,0,0,0,1.494967,1.439682,1.459008,1.471948,1.434797,1.411658,1.32435,1.462953,1.563172,1.373091,1.407102,1.5379,1.728199,1.569968,1.484855,1.213295,1.216074,1.274988,1.324637,1.260002,1.233722,1.114272,1.325182,1.341624,1.287087,1.34833,1.418713,1.456443,1.40928,1.25067,0.09899808,0.08147845,0.1489866,0.1245349,0.1347816,0.10966,0.1261815,0.1619963,0.09944281,0.09619716,0.1148279,0.1582216,0.1213229,0.1146533,0.0967587,0.4340142,0.4211259,0.4296053,0.4359597,0.4228859,0.4156703,0.3870988,0.4338689,0.4586578,0.4100921,0.4221984,0.4577976,0.5052996,0.4647545,0.4341034,0.8105815,0.8476886,0.8769231,0.9012367,0.8781377,0.8713855,0.8450928,0.9052911,0.8556421,0.9330661,0.9584204,0.9275503,0.8418319,0.8963056,0.8422486,4.143236,3.065079,4.754517,3.842666,4.554642,2.313253,5.413341,3.628506,3.870432,3.902295,3.387567,4.330911,3.481332,3.424792,3.910461,2.497963,1.702955,3.476418,1.754093,2.249396,1.900627,3.164482,1.455594,2.519768,1.455971,1.47297,2.72981,1.631914,2.627058,1.594996,559,504,643,586,210,218,559,398,800,399,638,595,521,478,515,513,549,595,633,229,604,539,638,714,412,472,557,815,596,414,206.5632,228.8269,228.937,220.4183,128.2187,209.2857,150.057,200.8215,309.1543,237.2673,210.4537,321.0941,375.3499,247.1796,385.3659,278.158,290.5242,302.4354,285.1299,184.3224,284.8136,207.3891,261.599,380.688,304.3238,283.4041,414.9051,460.0843,322.7293,473.7969
03/07/2022 20:50:00,0,0,0,0,0,1.83712,1.914924,1.879469,1.762807,1.741333,1.824532,1.871205,1.863926,2.007117,1.786952,1.829137,1.733418,2.080446,2.016152,1.813308,1.306128,1.469367,1.403316,1.384147,1.491895,1.603209,1.479355,1.679276,1.691876,1.56099,1.669644,1.593505,1.62732,1.718403,1.415468,0.1317038,0.09380235,0.1818658,0.1508962,0.147701,0.1118925,0.1829115,0.1754662,0.141198,0.1144377,0.1332248,0.1598567,0.1342459,0.1424413,0.1068648,0.52108,0.5503101,0.5375434,0.5086853,0.5107577,0.5378179,0.5406352,0.5521807,0.5868757,0.52613,0.5433153,0.5156291,0.5999311,0.5907725,0.5227052,0.7115682,0.7661669,0.7481854,0.7848666,0.8570593,0.8824953,0.7951774,0.9035194,0.8452227,0.875508,0.9129819,0.9211423,0.7840846,0.8536267,0.7834387,4.143236,3.130697,4.754517,3.842666,4.646369,2.428433,5.413341,3.673609,3.870432,3.98722,3.387567,4.379344,3.525166,3.424792,3.910461,2.497963,1.947415,3.488494,1.871398,2.347923,2.035414,3.186835,1.4561,2.541559,1.457772,1.473876,2.74538,1.638032,2.632709,1.606931,1732,1390,2032,1660,1745,1463,1246,966,1609,1792,2045,1543,1350,1070,1565,1589,1683,2146,1754,1771,1625,1579,1514,1570,1647,1988,1726,1644,1258,1381,223.1419,247.6873,249.1232,240.2158,141.3083,221.3465,165.1513,210.5435,324.1501,252.5092,225.6291,332.1713,391.278,258.7261,397.6847,297.9826,312.6331,326.8605,309.0208,200.4154,299.6984,226.5492,274.5676,399.8448,322.9088,302.8146,429.0051,478.9911,337.8474,488.894
03/07/2022 21:50:00,0,0,0,0,0,1.660421,1.781878,1.910455,1.505104,1.726275,1.994457,1.705959,1.814657,1.913088,1.626637,1.758058,1.76233,2.082901,1.857234,1.738482,1.049502,1.236882,1.333518,1.052236,1.257188,1.582466,1.300622,1.6185,1.419159,1.385288,1.431854,1.482444,1.484618,1.642419,1.305982,0.2140213,0.1412475,0.2418438,0.1936675,0.2043624,0.1427444,0.2205962,0.2033928,0.1959081,0.1593951,0.1751129,0.1889304,0.1865938,0.1886838,0.1409392,0.4622681,0.5034223,0.5402384,0.4257233,0.4916221,0.5766217,0.4897003,0.5364975,0.5465443,0.4765624,0.5107281,0.5150957,0.591042,0.5481524,0.4977465,0.6296328,0.695587,0.6983913,0.6983144,0.7284982,0.794399,0.7629752,0.8926681,0.7426888,0.8535872,0.8171927,0.8427572,0.7179002,0.8852897,0.7534472,4.143236,3.130697,4.754517,3.842666,4.646369,2.428433,5.413341,3.673609,3.870432,3.98722,3.387567,4.379344,3.525166,3.424792,3.910461,2.497963,2.060512,3.510384,1.967199,2.35447,2.050912,3.218758,1.571331,2.604851,1.466414,1.477752,2.769725,1.664143,2.697019,1.635396,1222,984,1720,921,977,1413,1139,1229,1087,1574,1554,1334,1511,1625,1239,1129,1550,1772,911,1268,1525,1151,1771,1386,1559,1636,1545,1700,1722,1325,247.2668,269.0583,285.8737,257.1068,165.0312,246.6704,177.7169,235.2537,348.347,274.2078,251.01,353.6342,421.3288,277.2088,425.8535,326.4285,338.4035,368.213,330.0834,229.1615,330.1801,244.2119,303.3447,427.9696,349.9015,333.548,455.3269,513.45,360.5814,521.5691
03/07/2022 22:50:00,0,0,0,0,0,1.802913,1.673803,1.893881,1.673241,1.539755,1.802132,1.668613,1.768206,1.801672,1.587184,1.741156,1.828129,1.634755,1.855142,1.346113,1.161773,1.144999,1.288635,1.180893,1.147476,1.37208,1.220047,1.571275,1.341219,1.288997,1.35053,1.495411,1.187076,1.668498,1.001584,0.2701416,0.1638811,0.2612784,0.224081,0.2368682,0.1727205,0.2489105,0.2249165,0.2024021,0.1844703,0.1946021,0.2184999,0.2164907,0.2290158,0.1497436,0.5034119,0.4717696,0.533341,0.4740187,0.4402369,0.5171835,0.4755225,0.5223798,0.5150266,0.4608433,0.5013349,0.5315149,0.4653285,0.5493885,0.3847671,0.6442527,0.684226,0.6804605,0.7066799,0.7451202,0.761537,0.7307147,0.8887019,0.7455562,0.812709,0.7765775,0.8188659,0.7285452,0.8998634,0.7433869,4.143236,3.130697,4.754517,3.842666,4.646369,2.428433,5.413341,3.673609,3.870432,3.98722,3.387567,4.379344,3.525166,3.424792,3.910461,2.508616,2.213249,3.600545,2.03506,2.360269,2.071012,3.259363,1.630512,2.66979,1.494003,1.534304,2.79098,1.728024,2.777304,1.636037,1402,1027,1399,1406,944,1437,1142,1293,987,1471,1273,1244,782,1763,274,1445,1240,1559,1349,1230,1591,1203,1714,1129,1226,1437,1164,971,2086,193,266.8538,288.0904,317.9856,272.8047,176.7156,264.4416,189.4153,260.6353,369.8008,292.2439,272.9757,367.977,439.452,299.6202,433.0125,349.9523,361.6066,404.3521,349.6044,245.8465,353.9516,261.3814,333.5435,453.0833,373.4387,360.8719,474.8084,535.9245,387.9326,531.1569
03/07/2022 23:50:00,0,0,0,0,0,1.592461,1.641454,2.001718,1.621358,1.452316,1.762135,1.413723,1.731398,1.815408,1.583935,1.758614,1.777637,1.720301,1.941129,1.502144,1.000562,1.117922,1.363919,1.130593,0.9848234,1.286574,0.9870352,1.416381,1.33027,1.276179,1.329692,1.425809,1.260169,1.787771,1.153884,0.2433788,0.1587595,0.2572709,0.2375228,0.2213758,0.1969245,0.2292487,0.2229738,0.1971374,0.1858444,0.2119806,0.2338192,0.1857695,0.2371492,0.172022,0.4429505,0.4623235,0.5638359,0.4584126,0.4087676,0.5020514,0.3997886,0.5033975,0.517548,0.4592245,0.5040803,0.5149567,0.4904072,0.5776359,0.4317687,0.6246397,0.6805043,0.6821702,0.6972194,0.6774788,0.7296085,0.6962894,0.8182417,0.7342745,0.8072706,0.7569635,0.8030735,0.7323105,0.921109,0.7693342,4.143236,3.130697,4.754517,3.842666,4.646369,2.428433,5.413341,3.673609,3.870432,3.98722,3.387567,4.379344,3.525166,3.424792,3.910461,2.550392,2.271601,3.726545,2.139644,2.361841,2.099156,3.527108,1.741115,2.769118,1.594804,1.635774,2.799526,1.734742,2.841913,1.673753,917,1062,1602,1472,571,1503,964,1188,1309,1266,1355,1357,674,1640,1097,1191,1123,1753,1382,681,1722,918,1544,1294,1443,1371,1286,941,1798,1026,280.7579,300.6334,345.5143,293.1093,182.48,283.7681,201.3492,281.8186,388.0373,311.4516,297.1168,378.5404,445.1351,321.6001,441.2563,366.9368,378.1617,435.7368,374.9541,254.7154,379.5545,278.2587,359.711,475.6289,397.7328,389.3945,490.7845,543.5856,414.5265,542.889
03/08/2022 00:50:00,0,0,0,0,0,1.815745,1.269122,1.342705,1.351913,1.648697,1.730139,1.080507,1.500259,1.681873,1.590645,1.572987,1.692809,1.897303,1.771551,1.437036,1.18212,0.8630602,0.8842632,0.9023616,1.115542,1.232636,0.7384056,1.130801,1.167082,1.218595,1.163015,1.331138,1.367379,1.64155,1.080355,0.2476526,0.162062,0.237784,0.2437682,0.2425047,0.2290184,0.1977131,0.2404186,0.1912591,0.2438063,0.24035,0.2352679,0.2204221,0.2543737,0.1884474,0.5077966,0.3573693,0.3761757,0.379554,0.4638783,0.4909064,0.3044973,0.4297912,0.4751432,0.4569899,0.4491263,0.4886159,0.5393757,0.5278342,0.4114939,0.6517688,0.681473,0.6536461,0.6616769,0.6770092,0.7131777,0.6811127,0.7523355,0.6945673,0.7667041,0.7406685,0.7890329,0.7227683,0.9266931,0.7540234,4.143236,3.130697,4.754517,3.842666,4.646369,2.428433,5.413341,3.673609,3.870432,3.98722,3.387567,4.379344,3.525166,3.424792,3.910461,2.550392,2.354156,3.901834,2.256165,2.403294,2.118944,3.579819,1.874733,2.897902,1.705906,1.755595,2.932865,1.756685,3.126179,1.694698,1211,503,741,766,1124,1358,240,1086,1051,1379,876,1206,1281,1669,690,1724,565,813,735,1334,1576,206,1403,1093,1274,920,1397,1480,1774,634,302.3189,318.1486,370.313,309.576,194.5433,305.1376,204.5592,295.8935,406.4439,328.9579,318.2005,392.9444,468.7331,343.0741,448.3436,393.2066,399.1959,464.2575,395.6274,271.225,406.6132,283.1575,379.0406,498.1767,420.2358,414.0366,510.2214,570.9039,441.3756,552.3489
03/08/2022 01:50:00,0,0,0,0,0,1.570594,1.508527,1.34055,1.486683,1.300128,1.626557,1.600366,1.196427,1.293054,1.303986,1.314236,1.170266,1.143845,1.450261,1.565704,1.032827,1.032592,0.910477,1.005414,0.8879524,1.115844,1.126586,0.8528317,0.8551325,0.9645458,0.9477221,0.8465627,0.7921638,1.267889,1.134169,0.2124176,0.1375048,0.2040088,0.2236481,0.2395359,0.236522,0.2176219,0.2262607,0.1714115,0.2272868,0.2098405,0.1947239,0.1992655,0.2363346,0.2155488,0.4399211,0.425229,0.3774056,0.4182602,0.3663528,0.4586631,0.4531829,0.3395011,0.3625021,0.3723478,0.3736552,0.3328989,0.3230415,0.4270657,0.4454899,0.6545885,0.6818689,0.6750678,0.6750704,0.680988,0.6868777,0.7039666,0.7129543,0.6609281,0.7392999,0.7235803,0.7225575,0.6940407,0.8736387,0.724903,4.143236,3.130697,4.754517,3.842666,4.646369,2.428433,5.413341,3.673609,3.870432,3.98722,3.387567,4.379344,3.525166,3.424792,3.910461,2.550392,2.374561,3.909294,2.330991,2.48765,2.225284,3.723502,1.913453,2.973876,1.848167,1.78536,2.976796,1.809018,3.214947,1.818171,888,531,534,1159,658,1217,1132,281,263,668,523,162,129,166,1364,1033,605,588,1171,716,1500,1281,351,400,716,493,145,200,98,1301,318.7608,322.9915,373.6733,320.6139,206.7451,324.9167,214.002,302.7351,416.5807,344.1513,324.5363,401.0944,479.4667,351.7893,467.4026,413.385,405.0475,468.7093,408.8851,288.3145,431.5305,295.6009,388.2845,510.8564,439.5029,422.0448,521.3929,584.2983,453.4458,575.0208
03/08/2022 02:50:00,0,0,0,0,0,1.348612,1.27581,1.402024,1.221556,1.414152,1.280276,0.8164774,1.616511,1.546715,1.426934,1.555336,1.720565,1.251192,1.528453,1.076597,0.8584498,0.8485819,0.9355263,0.8078893,0.9557919,0.8723539,0.5429306,1.132633,1.031696,1.045091,1.134713,1.257692,0.8957853,1.326812,0.786288,0.1807543,0.1599278,0.2192951,0.203336,0.2154564,0.1942614,0.1787227,0.2234366,0.1469915,0.196569,0.2117555,0.1908921,0.1627548,0.2074789,0.1934952,0.3758594,0.35799,0.3936042,0.3424606,0.3978167,0.3606234,0.2290931,0.4574018,0.4341997,0.406765,0.4430743,0.4903052,0.3553012,0.4494653,0.3067502,0.6309104,0.655944,0.660117,0.6617318,0.6750745,0.6792539,0.6590177,0.7009033,0.6669832,0.7323505,0.730917,0.7336317,0.7168193,0.8642091,0.7298929,4.143236,3.130697,4.754517,3.842666,4.646369,2.428433,5.413341,3.673609,3.870432,3.98722,3.387567,4.379344,3.525166,3.424792,3.910461,2.682712,2.506172,4.098122,2.414903,2.538981,2.392758,3.784543,1.995268,2.984491,1.885544,1.858975,2.995277,1.809225,3.215221,1.894247,905,526,814,505,1021,659,345,1147,714,783,1079,1260,59,250,125,840,569,1006,507,886,824,305,1235,799,787,1233,1109,83,119,127,336.2938,339.2925,391.9469,332.6734,212.8043,337.9667,223.2241,313.7491,420.8315,348.9517,336.9209,407.2893,479.6341,351.8691,477.5266,435.0701,423.8232,489.9464,423.3651,297.4117,449.4872,308.376,402.6027,515.9935,446.0099,437.851,529.5123,584.7333,454.3078,587.7728
03/08/2022 03:50:00,0,0,0,0,0,1.612056,1.638508,1.141179,1.404642,0.9079878,1.320604,0.7020859,1.107526,1.637217,1.215819,0.9794585,1.284604,1.883389,1.827281,1.606766,1.040744,1.125192,0.7733949,0.9528364,0.6018787,0.8953336,0.4643404,0.7346482,1.09233,0.8970432,0.697982,0.9134802,1.311759,1.534275,1.174678,0.1425248,0.1432777,0.1874259,0.1913915,0.1678806,0.135189,0.1318054,0.1974832,0.1512407,0.1799451,0.1782768,0.1858683,0.1603867,0.2035165,0.187007,0.4502505,0.4621094,0.3211657,0.395372,0.2546435,0.3716843,0.1968288,0.3106367,0.4596234,0.3470203,0.2779208,0.364376,0.5323946,0.5338935,0.4578875,0.6430607,0.6846462,0.6724737,0.6795962,0.663988,0.6739315,0.6574071,0.6596654,0.6677896,0.7373188,0.7147734,0.7095264,0.6971209,0.844739,0.731932,4.143236,3.130697,4.754517,3.842666,4.646369,2.428433,5.413341,3.673609,3.870432,3.98722,3.387567,4.379344,3.525166,3.424792,3.910461,2.702295,2.549615,4.137155,2.529686,2.654641,2.405397,3.784543,2.038229,3.066742,1.994268,1.885324,3.117475,1.838898,3.216952,1.935507,1165,790,234,837,40,425,22,315,1033,665,91,529,1295,749,1201,1344,1072,201,1110,8,462,14,495,1077,536,141,461,1596,911,1178,345.1024,347.7386,395.6422,343.9761,217.4792,339.7713,223.4364,325.4688,438.1877,359.2563,344.4643,420.8054,494.1193,355.0425,489.2664,446.1171,434.2422,494.7906,437.9733,304.2189,452.6465,308.9291,418.0663,536.871,459.8053,448.2483,546.9218,601.1583,459.2752,601.1461
03/08/2022 04:50:00,0,0,0,0,0,1.141143,0.9270221,1.496423,0.8751036,1.683405,1.498902,1.276768,1.364537,1.168102,1.051479,1.498822,1.285136,1.308542,1.776179,1.16175,0.7039786,0.6012762,0.9994634,0.5787385,1.143005,1.053982,0.8825186,0.9435998,0.7686827,0.7528131,1.07307,0.9439906,0.9197888,1.354224,0.8412892,0.1375497,0.1417884,0.2021444,0.1688849,0.1682868,0.1488884,0.1253174,0.1805861,0.1333396,0.1484146,0.163736,0.1521339,0.1696587,0.2098869,0.204199,0.3165508,0.2591043,0.4201686,0.2453321,0.4739077,0.4243725,0.3604685,0.3852758,0.3272192,0.2985895,0.4256203,0.3665265,0.3704551,0.5098615,0.3305353,0.6130093,0.6423588,0.6604741,0.6648895,0.6782002,0.7036358,0.6887961,0.6888042,0.6575997,0.716098,0.7153167,0.7342995,0.7088355,0.7603177,0.7243646,4.143236,3.130697,4.754517,3.842666,4.646369,2.428433,5.413341,3.673609,3.870432,3.98722,3.387567,4.379344,3.525166,3.424792,3.910461,2.80509,2.653936,4.238097,2.588333,2.715455,2.500015,3.785129,2.058862,3.083076,2.011227,1.898305,3.119982,2.031013,3.22607,2.004465,423,257,1043,23,1005,1193,363,610,242,334,918,488,781,839,669,393,270,1153,19,1029,1394,376,832,293,335,909,446,862,947,684,362.3129,360.3206,412.208,348.7451,223.571,353.1246,223.7264,329.4434,447.6582,360.794,350.1963,421.9467,524.6552,367.2654,507.3777,467.0171,449.4432,513.8401,444.5672,312.1033,469.752,309.5942,423.1762,549.2219,462.3514,455.3675,548.8157,634.9335,475.2059,622.8522
03/08/2022 05:50:00,0,0,0,0,0,1.467392,0.827401,1.218512,1.384682,0.6192335,0.9716794,1.325757,0.9027817,1.580234,1.43064,0.9179158,1.415274,1.009194,1.30916,1.274196,0.964174,0.5608454,0.80412,0.9429384,0.4176435,0.6380575,0.8965841,0.6168889,1.054554,1.033501,0.6696705,0.9843037,0.7067037,0.9158759,0.9033748,0.1280422,0.1084795,0.1745079,0.1647267,0.1475199,0.1222273,0.1656942,0.1861085,0.1317844,0.1665961,0.1543974,0.1640527,0.1413109,0.1872492,0.1753581,0.4109621,0.2328649,0.3414908,0.3899952,0.1741388,0.2721048,0.3729858,0.2544085,0.4436423,0.4068723,0.2614897,0.3999741,0.2855309,0.3703415,0.3612444,0.6550124,0.6744151,0.6489463,0.6786761,0.678302,0.6548572,0.6725929,0.6787099,0.6681923,0.7270747,0.731907,0.6951541,0.7066591,0.6991065,0.7082044,4.143236,3.130697,4.754517,3.842666,4.646369,2.428433,5.413341,3.673609,3.870432,3.98722,3.387567,4.379344,3.525166,3.424792,3.910461,2.856355,2.65396,4.28512,2.611595,2.935614,2.64424,3.916248,2.162113,3.093995,2.02203,1.939948,3.17117,2.050277,3.229407,2.006004,997,51,556,781,33,117,957,351,819,930,120,880,40,85,389,1056,45,661,975,38,119,760,539,884,959,67,884,17,92,406,366.2155,360.5745,418.9289,353.6719,231.1978,360.3784,232.8927,343.1743,452.637,370.3597,358.6054,433.576,528.2128,371.0371,510.9156,472.3023,449.9819,521.903,450.5875,321.8352,480.1146,322.1561,439.9975,555.4459,475.2202,465.963,563.8586,639.4033,480.6014,627.4069
03/08/2022 06:50:00,0,0,0,0,0,0.957498,1.256178,1.134474,0.6968561,0.3562647,1.482856,0.5534725,0.9745097,1.407247,0.8405204,1.420133,1.236251,1.581891,1.8137,1.054038,0.5926501,0.836195,0.7602186,0.4657154,0.2201696,0.98306,0.3797521,0.623809,0.9391644,0.6149918,1.007119,0.8865893,1.11773,1.34664,0.7796427,0.1152032,0.09429785,0.1688669,0.1422954,0.09519982,0.09852823,0.133387,0.1449334,0.1417143,0.1279923,0.1276401,0.1205112,0.1302727,0.1891377,0.1547457,0.2657382,0.3525257,0.3187057,0.1956834,0.0988528,0.415872,0.1560744,0.2718285,0.3950805,0.2395603,0.4026369,0.351158,0.4482266,0.5182307,0.3009749,0.6131952,0.6606243,0.6623833,0.6614095,0.6160945,0.6613719,0.6885237,0.6386221,0.667125,0.7372251,0.7084683,0.7144197,0.7077574,0.7444617,0.7464048,4.143236,3.130697,4.754517,3.842666,4.646369,2.428433,5.413341,3.673609,3.870432,3.98722,3.387567,4.379344,3.525166,3.424792,3.910461,3.018983,2.769404,4.360995,2.640744,2.952055,2.64523,3.934268,2.162113,3.206296,2.024376,1.94003,3.190675,2.052779,3.275036,2.033765,406,809,541,36,54,989,14,83,982,14,700,367,1020,963,653,432,655,585,47,0,1050,4,118,934,27,742,299,1163,1087,727,378.4566,366.2376,430.1093,361.2473,231.2005,364.0292,235.8129,344.0068,470.9883,374.1928,362.4762,436.6223,539.8383,376.7569,524.0283,488.1294,457.4915,536.3359,460.053,321.9512,485.5624,326.4976,441.4258,577.2618,480.5409,470.8579,568.3857,652.6236,488.4833,643.1117
