,1,13,2,8,14,15,3,4,10,11,12,5,6,7,9
,CBD,CBD,CBD,CBD,THC,THC,THC,THC,VEHICLE,VEHICLE,VEHICLE,VEHICLE,VEHICLE,VEHICLE,VEHICLE
Date_Time_1,,,,,,,,,,,,,,,
3/8/2022 16:50,20.904886,22.6003874,19.4155267,20.755518,23.5336548,21.3334183,20.8409812,19.857694,20.4286305,20.7623587,21.8471332,20.289897,20.45778096,19.4409606,22.3384993
3/8/2022 17:50,21.3134619,23.0021837,19.729944,21.117035,23.9062448,21.7602967,21.2076688,20.2836218,20.8154805,21.1975935,22.2803032,20.692485,20.95087746,19.932742,22.7460419
3/8/2022 18:50,21.6708607,23.4250547,20.1542334,21.5679161,24.3307182,22.2021086,21.6008535,20.6377516,21.2540493,21.6062796,22.6623233,21.1227434,21.42337796,20.2454669,23.188143
3/8/2022 19:50,22.092742,23.8300888,20.527508,22.0183903,24.7390586,22.6339566,21.9980083,21.0662735,21.6990594,22.0042277,23.1178762,21.5541537,21.91818186,20.5888165,23.6726222
3/8/2022 20:50,22.5947101,24.3725534,21.0128648,22.5545959,25.2635617,23.1459993,22.4532088,21.5563007,22.2236672,22.5736371,23.6583117,22.0569182,22.51779896,21.0022152,24.2448552
3/8/2022 21:50,23.0632953,24.8426019,21.4486154,23.1137173,25.6866052,23.6737256,22.8553133,22.0001521,22.7364268,23.062691,24.1174782,22.5114192,23.03965876,21.5488374,24.7874065
3/8/2022 22:50,23.5861081,25.3783812,21.9006924,23.5841499,26.1324928,24.1961023,23.2990555,22.3882831,23.1982438,23.5843479,24.5850408,23.0535152,23.56678586,22.0680213,25.3578476
3/8/2022 23:50,24.1044516,25.8969481,22.3483843,24.0665393,26.5726749,24.6705898,23.6973426,22.8503985,23.755216,24.0890393,25.0752122,23.5154064,24.11671616,22.4388111,25.9027909
3/9/2022 0:50,24.4991387,26.2907029,22.8637906,24.5741561,27.1041394,25.1582904,24.1196324,23.3263125,24.2431649,24.6592768,25.6160428,24.0006826,24.71065996,22.7957287,26.3987675
3/9/2022 1:50,24.9585003,26.8103597,23.3621651,25.0614312,27.5390136,25.6698555,24.5842132,23.8198089,24.7649829,25.1998299,26.0177801,24.4159684,25.34814476,23.2929515,26.891632
3/9/2022 2:50,25.4442256,27.2460725,23.7944453,25.5543864,27.9834058,26.0867546,25.0639071,24.3309911,25.176752,25.650997,26.5521652,24.9015837,25.91131256,23.656566,27.385835
3/9/2022 3:50,25.9921255,27.7582213,24.2324398,26.0703002,28.4316711,26.5621829,25.4884186,24.784708,25.7071725,26.0976624,27.0655511,25.4018283,26.36889546,24.114674,27.8053108
3/9/2022 4:50,26.5340865,28.2613747,24.7182269,26.5373325,28.8300899,27.0631692,25.8580112,25.2099077,26.2466293,26.7114067,27.4844264,25.864524,26.83175296,24.6437162,28.3784906
3/9/2022 5:50,27.0167115,28.7043825,25.0768556,27.0180685,29.2584909,27.4786461,26.3196748,25.6296559,26.7290182,27.1606015,27.9854264,26.3197702,27.29484536,25.0647729,28.8666971
3/9/2022 6:50,27.4672224,29.238125,25.5667378,27.4880605,29.7348426,27.9049298,26.7485837,26.1009893,27.2386344,27.6712911,28.4893195,26.8232823,27.79534596,25.4397051,29.3833375
